시군구,번지,본번,부번,건물명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 금정구 남산동,970-9,0970,0009,일흥빌라,전세,47.4,202203,7,7500,0,3,1992,금샘로 543
부산광역시 금정구 남산동,967-10,0967,0010,전원빌라2차,월세,77.1,202112,14,10000,30,2,2000,팔송로45번길 6
부산광역시 금정구 남산동,967-10,0967,0010,전원빌라2차,월세,77.1,202204,25,10000,30,1,2000,팔송로45번길 6
부산광역시 금정구 남산동,113-1,0113,0001,제우스,전세,12.107,202201,17,4500,0,4,2014,금강로 660
부산광역시 금정구 남산동,113-1,0113,0001,제우스,전세,12.107,202201,17,4500,0,4,2014,금강로 660
부산광역시 금정구 남산동,113-1,0113,0001,제우스,월세,15.67,202202,12,300,30,2,2014,금강로 660
부산광역시 금정구 남산동,113-1,0113,0001,제우스,월세,20.68,202202,25,1000,40,5,2014,금강로 660
부산광역시 금정구 남산동,113-1,0113,0001,제우스,월세,12.107,202202,27,300,30,2,2014,금강로 660
부산광역시 금정구 남산동,131-2,0131,0002,주영아트빌라비동,월세,58.14,202112,15,5000,40,3,1997,중앙대로1985번길 33
부산광역시 금정구 남산동,20-23,0020,0023,청하빌,전세,29.14,202111,25,7000,0,2,2017,중앙대로2097번길 20
부산광역시 금정구 남산동,20-23,0020,0023,청하빌,월세,22.96,202202,6,5000,15,4,2017,중앙대로2097번길 20
부산광역시 금정구 남산동,992-13,0992,0013,캠퍼스빌,월세,9.8693,202202,28,300,26,3,2015,금샘로 461-1
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,전세,15.47,202112,28,4500,0,5,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,전세,15.43,202202,10,5000,0,2,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,전세,15.43,202202,10,5000,0,2,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,전세,15.32,202202,17,5000,0,4,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,전세,21.11,202203,13,7000,0,3,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,월세,18.08,202203,16,5600,10,3,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,전세,15.32,202205,9,5000,0,5,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,180-5,0180,0005,큐갤러리,전세,18.08,202205,9,7000,0,2,2015,중앙대로2001번길 62
부산광역시 금정구 남산동,992-12,0992,0012,클라우드힐,월세,10.2403,202202,27,100,15,3,2015,금샘로 463-1
부산광역시 금정구 남산동,979-9,0979,0009,태경하이츠빌라2차비동,전세,67.18,202112,17,10000,0,4,2000,팔송로53번길 82
부산광역시 금정구 남산동,123-6,0123,0006,프랜드빌,전세,13.3,202201,7,4500,0,3,2014,학산로7번길 21
부산광역시 금정구 남산동,265-45,0265,0045,해성스위트,월세,78.62,202204,23,11000,20,2,2008,금단로 162
부산광역시 금정구 남산동,265-45,0265,0045,해성스위트,월세,78.62,202204,23,11000,20,2,2008,금단로 162
부산광역시 금정구 남산동,1000-17,1000,0017,해피하우스,월세,14.1,202111,22,1000,37,5,2014,금강로633번길 57
부산광역시 금정구 남산동,132-19,0132,0019,호반베스트빌,월세,41.5,202111,23,992,33,3,2020,중앙대로1985번길 57
부산광역시 금정구 남산동,132-19,0132,0019,호반베스트빌,월세,42.35,202204,25,0,18,3,2020,중앙대로1985번길 57
부산광역시 금정구 남산동,994-13,0994,0013,호암더베스트빌,월세,14.91,202112,18,1000,32,4,2013,금강로647번길 33
부산광역시 금정구 남산동,994-13,0994,0013,호암더베스트빌,월세,14.91,202201,18,500,32,5,2013,금강로647번길 33
부산광역시 금정구 남산동,994-13,0994,0013,호암더베스트빌,월세,16.16,202202,26,300,29,4,2013,금강로647번길 33
부산광역시 금정구 남산동,994-13,0994,0013,호암더베스트빌,월세,17.49,202203,1,300,29,4,2013,금강로647번길 33
부산광역시 금정구 남산동,113-6,0113,0006,호암스퀘어,월세,17.3,202202,9,1000,43,3,2014,금강로 654
부산광역시 금정구 남산동,113-6,0113,0006,호암스퀘어,월세,19.91,202202,13,500,40,4,2014,금강로 654
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,20.31,202202,7,500,46,5,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,12.417,202202,26,300,35,5,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,12.417,202202,26,500,35,3,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,12.417,202202,26,400,35,2,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,20.31,202203,7,500,47,3,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,20.31,202203,12,500,47,5,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,12.417,202204,1,400,35,4,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,20.31,202205,7,300,45,2,2013,학산로7번길 31
부산광역시 금정구 남산동,123-1,0123,0001,호암씨엘,월세,20.31,202205,23,100,48,4,2013,학산로7번길 31
부산광역시 금정구 남산동,737,0737,0000,흥주범어빌라,전세,73.89,202205,24,11000,0,4,2001,금샘로578번길 16-8
부산광역시 금정구 부곡동,326-3,0326,0003,(326-3),월세,42.98,202201,10,1500,15,1,1979,서부곡로11번길 35
부산광역시 금정구 부곡동,326-3,0326,0003,(326-3),월세,43.9,202203,25,3000,15,1,1979,서부곡로11번길 35
부산광역시 금정구 부곡동,724-1,0724,0001,(724-1),전세,29.0025,202111,8,7000,0,3,2018,동현로 62
부산광역시 금정구 부곡동,724-1,0724,0001,(724-1),월세,24.73,202202,28,1000,30,2,2018,동현로 62
부산광역시 금정구 부곡동,724-1,0724,0001,(724-1),월세,29.0025,202203,18,500,40,4,2018,동현로 62
부산광역시 금정구 부곡동,724-1,0724,0001,(724-1),월세,27.7575,202205,19,500,40,4,2018,동현로 62
부산광역시 금정구 부곡동,888-57,0888,0057,(888-57),전세,29.35,202112,23,9000,0,5,2013,부곡로12번길 17
부산광역시 금정구 부곡동,888-57,0888,0057,(888-57),전세,42.92,202204,10,14000,0,4,2013,부곡로12번길 17
부산광역시 금정구 부곡동,888-57,0888,0057,(888-57),전세,42.92,202204,10,13600,0,4,2013,부곡로12번길 17
부산광역시 금정구 부곡동,730-4,0730,0004,거성빌라2동,전세,80.7,202111,15,10000,0,1,1995,서동로57번길 20
부산광역시 금정구 부곡동,730-4,0730,0004,거성빌라2동,월세,79.05,202111,25,10000,10,3,1995,서동로57번길 20
부산광역시 금정구 부곡동,730-4,0730,0004,거성빌라2동,월세,66.98,202112,8,8000,10,1,1995,서동로57번길 20
부산광역시 금정구 부곡동,812-44,0812,0044,경원,월세,68.75,202111,26,500,25,2,1996,서동로57번길 56
부산광역시 금정구 부곡동,215-3,0215,0003,금강그린빌,월세,15.67,202203,1,100,30,3,2013,무학송로 94-1
부산광역시 금정구 부곡동,215-3,0215,0003,금강그린빌,월세,14.74,202204,5,100,30,2,2013,무학송로 94-1
부산광역시 금정구 부곡동,805,0805,0000,금천빌라,전세,71.46,202112,21,16000,0,2,1995,서동로34번길 24
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,16.92,202111,16,1000,42,9,2018,무학송로 125
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,16.92,202201,14,2000,30,7,2018,무학송로 125
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,16.76,202201,16,1000,42,10,2018,무학송로 125
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,19.52,202202,5,2000,30,9,2018,무학송로 125
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,16.76,202202,24,500,45,9,2018,무학송로 125
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,16.94,202202,25,2000,31,8,2018,무학송로 125
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,16.76,202202,25,2000,33,8,2018,무학송로 125
부산광역시 금정구 부곡동,23-5,0023,0005,대박스카이,월세,18.42,202202,26,2000,34,7,2018,무학송로 125
부산광역시 금정구 부곡동,18-9,0018,0009,대천빌,전세,16.785,202201,23,5000,0,2,2011,기찰로102번길 72
부산광역시 금정구 부곡동,18-9,0018,0009,대천빌,월세,16.785,202203,30,500,29,3,2011,기찰로102번길 72
부산광역시 금정구 부곡동,316-12,0316,0012,동아빌라,전세,58.72,202202,20,9000,0,3,2002,가마실로 53-7
부산광역시 금정구 부곡동,28-18,0028,0018,동영하우스,월세,14.84,202202,24,300,34,3,2012,기찰로108번길 24
부산광역시 금정구 부곡동,28-18,0028,0018,동영하우스,월세,12.54,202202,27,1000,28,4,2012,기찰로108번길 24
부산광역시 금정구 부곡동,28-18,0028,0018,동영하우스,월세,12.54,202204,8,300,32,3,2012,기찰로108번길 24
부산광역시 금정구 부곡동,389-17,0389,0017,동우빌라,월세,69.42,202203,19,1500,5,3,1996,오시게로58번길 18
부산광역시 금정구 부곡동,889-29,0889,0029,동한빌라,월세,61.19,202204,4,5000,30,3,2002,부곡로 7-7
부산광역시 금정구 부곡동,64-19,0064,0019,로얄캐슬,전세,16.72,202112,16,6000,0,6,2013,중앙대로1763번길 36-17
부산광역시 금정구 부곡동,64-19,0064,0019,로얄캐슬,월세,15.2,202112,24,5500,10,7,2013,중앙대로1763번길 36-17
부산광역시 금정구 부곡동,64-19,0064,0019,로얄캐슬,월세,15.26,202204,5,500,30,5,2013,중앙대로1763번길 36-17
부산광역시 금정구 부곡동,64-19,0064,0019,로얄캐슬,월세,20.68,202204,5,4000,10,6,2013,중앙대로1763번길 36-17
부산광역시 금정구 부곡동,327-25,0327,0025,만익,월세,45.16,202202,14,3000,30,2,1981,서부곡로15번길 57
부산광역시 금정구 부곡동,17-21,0017,0021,명진빌라B,월세,68.58,202111,16,10000,35,4,2003,중앙대로1778번길 42
부산광역시 금정구 부곡동,17-21,0017,0021,명진빌라B,월세,60.46,202205,13,6300,18,5,2003,중앙대로1778번길 42
부산광역시 금정구 부곡동,27-1,0027,0001,명화빌(27-1),월세,18.38,202202,21,1000,29,3,2012,기찰로108번길 51
부산광역시 금정구 부곡동,388-31,0388,0031,모닝아트,전세,75.59,202112,4,17000,0,4,2001,오시게로66번길 16
부산광역시 금정구 부곡동,768-1,0768,0001,보성빌라,전세,70.19,202201,26,11000,0,2,2002,서동로57번길 17-2
부산광역시 금정구 부곡동,5-21,0005,0021,부곡빌리지A동,전세,69.92,202205,23,5000,0,2,2002,오륜대로 84
부산광역시 금정구 부곡동,304-1,0304,0001,부곡상가맨션,전세,66.91,202112,3,12000,0,3,1978,부곡로 107
부산광역시 금정구 부곡동,318-4,0318,0004,부광빌라,월세,56.78,202112,10,9000,13,4,2002,가마실로 53-10
부산광역시 금정구 부곡동,318-4,0318,0004,부광빌라,월세,72.48,202112,18,2000,30,3,2002,가마실로 53-10
부산광역시 금정구 부곡동,318-4,0318,0004,부광빌라,전세,72.48,202205,11,13000,0,2,2002,가마실로 53-10
부산광역시 금정구 부곡동,223-110,0223,0110,상록,전세,53.95,202112,30,12000,0,2,1979,중앙대로 1725
부산광역시 금정구 부곡동,223-110,0223,0110,상록,월세,53.95,202202,4,9000,10,3,1979,중앙대로 1725
부산광역시 금정구 부곡동,332-3,0332,0003,서원빌라A동,월세,67.18,202203,26,3000,60,1,2000,동현로16번길 20
부산광역시 금정구 부곡동,332-3,0332,0003,서원빌라A동,월세,67.18,202203,26,3000,60,1,2000,동현로16번길 20
부산광역시 금정구 부곡동,332-30,0332,0030,서원빌라B동,전세,69.99,202203,12,15000,0,1,2000,동현로16번길 22
부산광역시 금정구 부곡동,387-4,0387,0004,성보하이츠,월세,55.32,202201,25,3000,40,2,2002,동현로16번길 41
부산광역시 금정구 부곡동,22-9,0022,0009,세인빌,월세,21.97,202204,9,500,29,4,2013,기찰로 129-1
부산광역시 금정구 부곡동,323-18,0323,0018,소정빌,월세,18.57,202112,28,3000,18,3,2012,동부곡로6번길 35
부산광역시 금정구 부곡동,889-32,0889,0032,수목빌라,월세,60.77,202204,2,9000,14,4,2004,부곡로 7-3
부산광역시 금정구 부곡동,396-9,0396,0009,아이콘#4,월세,20.595,202111,21,1000,38,5,2018,부곡로18번안길 15
부산광역시 금정구 부곡동,396-9,0396,0009,아이콘#4,월세,28.41,202111,28,3000,43,3,2018,부곡로18번안길 15
부산광역시 금정구 부곡동,396-9,0396,0009,아이콘#4,월세,20.595,202112,15,2000,35,2,2018,부곡로18번안길 15
부산광역시 금정구 부곡동,396-9,0396,0009,아이콘#4,월세,20.595,202201,8,1000,38,4,2018,부곡로18번안길 15
부산광역시 금정구 부곡동,396-9,0396,0009,아이콘#4,전세,28.41,202201,22,10000,0,2,2018,부곡로18번안길 15
부산광역시 금정구 부곡동,396-9,0396,0009,아이콘#4,월세,20.595,202204,24,1000,38,5,2018,부곡로18번안길 15
부산광역시 금정구 부곡동,15-27,0015,0027,영남레미안,전세,13.9,202112,4,4200,0,3,2012,무학송로138번길 12
부산광역시 금정구 부곡동,20-4,0020,0004,영남테라스,월세,19.24,202202,12,2000,32,5,2018,오륜대로 33
부산광역시 금정구 부곡동,20-4,0020,0004,영남테라스,월세,17.74,202203,1,1000,44,4,2018,오륜대로 33
부산광역시 금정구 부곡동,20-4,0020,0004,영남테라스,월세,19.24,202203,1,1000,39,5,2018,오륜대로 33
부산광역시 금정구 부곡동,9-6,0009,0006,영남하우스,월세,18.15,202111,2,5000,10,4,2013,무학송로138번길 34
부산광역시 금정구 부곡동,9-6,0009,0006,영남하우스,월세,19.98,202112,12,2000,30,3,2013,무학송로138번길 34
부산광역시 금정구 부곡동,9-6,0009,0006,영남하우스,월세,19.98,202201,15,5000,10,2,2013,무학송로138번길 34
부산광역시 금정구 부곡동,9-6,0009,0006,영남하우스,월세,18.15,202201,27,5000,10,5,2013,무학송로138번길 34
부산광역시 금정구 부곡동,9-6,0009,0006,영남하우스,월세,16.01,202202,20,1000,30,5,2013,무학송로138번길 34
부산광역시 금정구 부곡동,889-23,0889,0023,온천마루,전세,28.53,202112,17,8000,0,6,2017,부곡로 7-13
부산광역시 금정구 부곡동,889-23,0889,0023,온천마루,전세,28.53,202204,1,8000,0,3,2017,부곡로 7-13
부산광역시 금정구 부곡동,325-10,0325,0010,우곡주택,전세,64.08,202205,29,7000,0,2,1986,서부곡로5번길 49
부산광역시 금정구 부곡동,64-49,0064,0049,이루마빌,월세,21.75,202112,20,1000,48,6,2013,중앙대로1763번길 36-15
부산광역시 금정구 부곡동,767-102,0767,0102,정인빌라,전세,77.4,202205,6,11500,0,2,1997,서동로50번길 15
부산광역시 금정구 부곡동,333-11,0333,0011,제왕맨션,월세,67.8,202205,5,2000,40,2,1981,동현로16번길 29
부산광역시 금정구 부곡동,722-5,0722,0005,진보빌라,월세,59.79,202201,11,500,45,3,2002,동현로 53
부산광역시 금정구 부곡동,273-3,0273,0003,진성빌,월세,15.6,202202,4,300,25,5,2011,서부곡로16번길 68
부산광역시 금정구 부곡동,395-2,0395,0002,진영프라임엠,월세,16.72,202205,2,1000,32,5,2018,부곡로18번안길 31-1
부산광역시 금정구 부곡동,395-2,0395,0002,진영프라임엠,월세,24.31,202205,23,5000,30,4,2018,부곡로18번안길 31-1
부산광역시 금정구 부곡동,22-2,0022,0002,청우룸,전세,15.87,202202,7,5000,0,5,2013,기찰로 131
부산광역시 금정구 부곡동,22-2,0022,0002,청우룸,전세,16.16,202204,16,4000,0,2,2013,기찰로 131
부산광역시 금정구 부곡동,329-13,0329,0013,코스빌A동,월세,40.705,202204,5,100,20,1,2002,서부곡로15번길 46
부산광역시 금정구 부곡동,329-13,0329,0013,코스빌A동,월세,16.295,202204,15,100,25,4,2002,서부곡로15번길 46
부산광역시 금정구 부곡동,329-104,0329,0104,코스빌B동,전세,23.32,202203,18,1900,0,3,2002,서부곡로15번길 46-1
부산광역시 금정구 부곡동,329-104,0329,0104,코스빌B동,월세,23.92,202205,23,0,25,4,2002,서부곡로15번길 46-1
부산광역시 금정구 부곡동,387-16,0387,0016,평화빌라,전세,44.665,202204,14,10000,0,4,2002,동현로16번길 37
부산광역시 금정구 부곡동,393-8,0393,0008,품에안은,전세,29.63,202205,11,12000,0,8,2019,동현로16번길 88
부산광역시 금정구 부곡동,15-8,0015,0008,현대하이츠,월세,14.07,202202,25,2000,22,5,2012,중앙대로1778번길 21
부산광역시 금정구 부곡동,15-8,0015,0008,현대하이츠,월세,14.07,202204,2,2000,25,5,2012,중앙대로1778번길 21
부산광역시 금정구 부곡동,275-2,0275,0002,현민빌,전세,29.07,202201,2,7500,0,5,2012,부곡로156번길 20
부산광역시 금정구 부곡동,275-2,0275,0002,현민빌,월세,16.59,202201,17,500,29,2,2012,부곡로156번길 20
